/usr/java/bin/java -XX:MaxRAMPercentage=85.0 -cp /binary/ycsb/mongodb-binding/conf:/binary/ycsb/conf:/binary/ycsb/lib/jackson-core-asl-1.9.4.jar:/binary/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/binary/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/binary/ycsb/lib/HdrHistogram-2.1.4.jar:/binary/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/binary/ycsb/mongodb-binding/lib/logback-classic-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongo-java-driver-3.11.0.jar:/binary/ycsb/mongodb-binding/lib/mongodb-async-driver-2.0.1.jar:/binary/ycsb/mongodb-binding/lib/logback-core-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongodb-binding-0.18.0-SNAPSHOT.jar:/binary/ycsb/mongodb-binding/lib/snappy-java-1.1.7.1.jar:/binary/ycsb/mongodb-binding/lib/slf4j-api-1.7.25.jar site.ycsb.Client -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-m-calibration-shard-00-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-02.w3sa1.mongodb.net:27016/?ssl=true&authSource=admin&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 100 -p recordcount=1000000000 -p operationcount=999900000 -target 12000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
Command line: -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-m-calibration-shard-00-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-02.w3sa1.mongodb.net:27016/?ssl=true&authSource=admin&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 100 -p recordcount=1000000000 -p operationcount=999900000 -target 12000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 1800 secs
2023-05-08 14:30:55:458 0 sec: 0 operations; est completion in 0 second 
14:30:55.578 [Thread-9] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
14:30:55.578 [Thread-9] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
mongo client connection created with mongodb://benchant:BareRebel2022@mongodb-m-calibration-shard-00-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-02.w3sa1.mongodb.net:27016/?ssl=true&authSource=admin&w=majority&j=true&readPreference=primary
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-05-08 14:31:05:443 10 sec: 115970 operations; 11597 current ops/sec; est completion in 23 hours 56 minutes [READ: Count=110174, Max=1701887, Min=1367, Avg=6304.19, 90=7243, 99=55071, 99.9=140671, 99.99=1685503] [UPDATE: Count=5829, Max=1695743, Min=3874, Avg=16611.68, 90=31423, 99=79167, 99.9=135679, 99.99=1687551] 
2023-05-08 14:49:45:443 1130 sec: 13555975 operations; 12000.7 current ops/sec; est completion in 22 hours 50 minutes [READ: Count=113902, Max=82751, Min=1333, Avg=2555.35, 90=3439, 99=6771, 99.9=20975, 99.99=46047] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6092, Max=81599, Min=3732, Avg=7336.71, 90=10215, 99=17839, 99.9=39775, 99.99=52799] [READ-FAILED: Count=1, Max=2605, Min=2604, Avg=2605, 90=2605, 99=2605, 99.9=2605, 99.99=2605] 
2023-05-08 14:49:55:443 1140 sec: 13675969 operations; 11999.4 current ops/sec; est completion in 22 hours 50 minutes [READ: Count=114007, Max=57183, Min=1305, Avg=2618.15, 90=3597, 99=7683, 99.9=16055, 99.99=35103] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5988, Max=63359, Min=3648, Avg=7948.68, 90=11207, 99=24015, 99.9=51839, 99.99=62015] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:50:05:443 1150 sec: 13795407 operations; 11943.8 current ops/sec; est completion in 22 hours 50 minutes [READ: Count=113571, Max=94015, Min=1326, Avg=2710.21, 90=3663, 99=8879, 99.9=33343, 99.99=73279] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5879, Max=150271, Min=3944, Avg=9823.06, 90=13607, 99=72255, 99.9=141183, 99.99=149375] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:50:15:443 1160 sec: 13915970 operations; 12056.3 current ops/sec; est completion in 22 hours 49 minutes [READ: Count=114493, Max=111679, Min=1340, Avg=2804.43, 90=3803, 99=10623, 99.9=41471, 99.99=63007] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6066, Max=364543, Min=3954, Avg=12657.26, 90=18655, 99=87551, 99.9=338175, 99.99=356351] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:50:25:443 1170 sec: 14035963 operations; 11999.3 current ops/sec; est completion in 22 hours 49 minutes [READ: Count=114016, Max=141567, Min=1321, Avg=2904.51, 90=3963, 99=12439, 99.9=38431, 99.99=92159] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5984, Max=770559, Min=3632, Avg=20690.86, 90=23247, 99=309247, 99.9=737279, 99.99=770047] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:50:35:443 1180 sec: 14155970 operations; 12000.7 current ops/sec; est completion in 22 hours 49 minutes [READ: Count=113906, Max=27087, Min=1316, Avg=2543.96, 90=3443, 99=6643, 99.9=12871, 99.99=21471] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6096, Max=35583, Min=3776, Avg=7614.85, 90=10791, 99=20991, 99.9=30623, 99.99=34815] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:50:45:443 1190 sec: 14275969 operations; 11999.9 current ops/sec; est completion in 22 hours 49 minutes [READ: Count=113946, Max=40703, Min=1312, Avg=2651.45, 90=3619, 99=8991, 99.9=18063, 99.99=29295] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6042, Max=103487, Min=3722, Avg=11785.87, 90=19887, 99=76351, 99.9=92607, 99.99=98687] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:50:55:443 1200 sec: 14395973 operations; 12000.4 current ops/sec; est completion in 22 hours 49 minutes [READ: Count=113835, Max=30959, Min=1257, Avg=2548.69, 90=3457, 99=6807, 99.9=14247, 99.99=22879] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6175, Max=70527, Min=3810, Avg=7865.26, 90=11007, 99=25535, 99.9=55775, 99.99=68927] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:51:05:443 1210 sec: 14515958 operations; 11998.5 current ops/sec; est completion in 22 hours 48 minutes [READ: Count=113978, Max=42079, Min=1306, Avg=2538.11, 90=3447, 99=6595, 99.9=13199, 99.99=21695] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6013, Max=83007, Min=3990, Avg=7886.61, 90=10943, 99=25567, 99.9=67839, 99.99=76863] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:51:15:443 1220 sec: 14635969 operations; 12001.1 current ops/sec; est completion in 22 hours 48 minutes [READ: Count=114125, Max=56191, Min=1332, Avg=2589.81, 90=3521, 99=7527, 99.9=17583, 99.99=31343] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5879, Max=56863, Min=3674, Avg=8176.2, 90=12303, 99=27247, 99.9=44831, 99.99=54719] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:51:25:443 1230 sec: 14755969 operations; 12000 current ops/sec; est completion in 22 hours 48 minutes [READ: Count=114092, Max=168447, Min=1292, Avg=2804.35, 90=3659, 99=11175, 99.9=46783, 99.99=67135] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5915, Max=315647, Min=3890, Avg=10831.8, 90=12359, 99=155135, 99.9=284927, 99.99=300543] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:51:35:443 1240 sec: 14875971 operations; 12000.2 current ops/sec; est completion in 22 hours 48 minutes [READ: Count=114159, Max=37087, Min=1335, Avg=2609.26, 90=3579, 99=7815, 99.9=16063, 99.99=30863] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5834, Max=89023, Min=3764, Avg=9631.41, 90=14391, 99=53183, 99.9=79423, 99.99=86719] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:51:45:443 1250 sec: 14995968 operations; 11999.7 current ops/sec; est completion in 22 hours 48 minutes [READ: Count=114033, Max=66111, Min=1344, Avg=2751.35, 90=3789, 99=10135, 99.9=22223, 99.99=42239] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5969, Max=117567, Min=3908, Avg=9086.41, 90=13015, 99=53503, 99.9=80063, 99.99=116863] [READ-FAILED: Count=1, Max=2523, Min=2522, Avg=2523, 90=2523, 99=2523, 99.9=2523, 99.99=2523] 
2023-05-08 14:51:55:443 1260 sec: 15115825 operations; 11985.7 current ops/sec; est completion in 22 hours 48 minutes [READ: Count=113826, Max=89855, Min=1337, Avg=2744.16, 90=3725, 99=9703, 99.9=29359, 99.99=73855] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6043, Max=225919, Min=3920, Avg=11848.95, 90=16071, 99=133375, 99.9=211839, 99.99=223743] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:52:05:443 1270 sec: 15235966 operations; 12014.1 current ops/sec; est completion in 22 hours 47 minutes [READ: Count=114156, Max=42047, Min=1342, Avg=2571.65, 90=3519, 99=6795, 99.9=14063, 99.99=25775] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5973, Max=68159, Min=3890, Avg=7943.14, 90=11007, 99=24719, 99.9=60063, 99.99=67391] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:52:15:443 1280 sec: 15355970 operations; 12000.4 current ops/sec; est completion in 22 hours 47 minutes [READ: Count=114121, Max=31743, Min=1317, Avg=2484.09, 90=3323, 99=6043, 99.9=12159, 99.99=20399] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5886, Max=65407, Min=3896, Avg=7170.86, 90=9703, 99=17487, 99.9=26879, 99.99=31791] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:52:25:443 1290 sec: 15475971 operations; 12000.1 current ops/sec; est completion in 22 hours 47 minutes [READ: Count=113997, Max=41535, Min=1263, Avg=2475.46, 90=3289, 99=6187, 99.9=13415, 99.99=25791] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5994, Max=101247, Min=3732, Avg=10076.48, 90=11903, 99=72959, 99.9=90239, 99.99=98687] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:52:35:443 1300 sec: 15595973 operations; 12000.2 current ops/sec; est completion in 22 hours 47 minutes [READ: Count=114037, Max=31279, Min=1312, Avg=2422.5, 90=3183, 99=5323, 99.9=13767, 99.99=21663] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5965, Max=45759, Min=3782, Avg=6967.71, 90=9087, 99=19199, 99.9=38559, 99.99=43391] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:52:45:443 1310 sec: 15715968 operations; 11999.5 current ops/sec; est completion in 22 hours 47 minutes [READ: Count=114127, Max=17439, Min=1334, Avg=2403.72, 90=3169, 99=5091, 99.9=8415, 99.99=13823] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5871, Max=44703, Min=3844, Avg=6901.11, 90=9039, 99=17663, 99.9=29647, 99.99=33151] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:52:55:443 1320 sec: 15835953 operations; 11998.5 current ops/sec; est completion in 22 hours 47 minutes [READ: Count=113908, Max=107775, Min=1303, Avg=2581.16, 90=3481, 99=7279, 99.9=22591, 99.99=36447] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6081, Max=56351, Min=3750, Avg=7662.52, 90=10559, 99=26175, 99.9=47711, 99.99=52191] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:53:05:443 1330 sec: 15955968 operations; 12001.5 current ops/sec; est completion in 22 hours 46 minutes [READ: Count=113925, Max=71999, Min=1328, Avg=2710.79, 90=3697, 99=8799, 99.9=26303, 99.99=70847] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6096, Max=301055, Min=3826, Avg=13450.46, 90=13503, 99=231679, 99.9=285695, 99.99=299519] [READ-FAILED: Count=1, Max=2273, Min=2272, Avg=2273, 90=2273, 99=2273, 99.9=2273, 99.99=2273] 
2023-05-08 14:53:15:443 1340 sec: 16075967 operations; 11999.9 current ops/sec; est completion in 22 hours 46 minutes [READ: Count=113971, Max=60607, Min=1330, Avg=2675.95, 90=3699, 99=8711, 99.9=17807, 99.99=39999] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6020, Max=101311, Min=3912, Avg=9226.76, 90=13583, 99=51007, 99.9=86783, 99.99=95871] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:53:25:443 1350 sec: 16195963 operations; 11999.6 current ops/sec; est completion in 22 hours 46 minutes [READ: Count=114003, Max=43167, Min=1317, Avg=2601.86, 90=3565, 99=7451, 99.9=15551, 99.99=27871] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5988, Max=127615, Min=3720, Avg=8672.54, 90=12311, 99=34207, 99.9=105599, 99.99=127487] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:53:35:443 1360 sec: 16315956 operations; 11999.3 current ops/sec; est completion in 22 hours 46 minutes [READ: Count=113973, Max=189695, Min=1328, Avg=3051.11, 90=4143, 99=15287, 99.9=47423, 99.99=89087] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6029, Max=335103, Min=3638, Avg=22444.73, 90=42815, 99=258303, 99.9=327167, 99.99=334591] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:53:45:443 1370 sec: 16435941 operations; 11998.5 current ops/sec; est completion in 22 hours 46 minutes [READ: Count=113931, Max=37119, Min=1355, Avg=2531.41, 90=3401, 99=6659, 99.9=13479, 99.99=21119] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6052, Max=70399, Min=3972, Avg=7720.52, 90=10559, 99=22383, 99.9=45375, 99.99=63711] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:53:55:443 1380 sec: 16555972 operations; 12003.1 current ops/sec; est completion in 22 hours 46 minutes [READ: Count=114048, Max=58751, Min=1296, Avg=2499.46, 90=3309, 99=6307, 99.9=17871, 99.99=37055] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5981, Max=315135, Min=3870, Avg=10782.88, 90=11759, 99=97151, 99.9=288767, 99.99=311807] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:54:05:443 1390 sec: 16675965 operations; 11999.3 current ops/sec; est completion in 22 hours 45 minutes [READ: Count=114039, Max=28479, Min=1348, Avg=2407.21, 90=3177, 99=5099, 99.9=9015, 99.99=15047] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5954, Max=24239, Min=3788, Avg=6735.39, 90=8815, 99=13303, 99.9=20415, 99.99=23471] [READ-FAILED: Count=1, Max=1798, Min=1798, Avg=1798, 90=1798, 99=1798, 99.9=1798, 99.99=1798] 
2023-05-08 14:54:15:443 1400 sec: 16795968 operations; 12000.3 current ops/sec; est completion in 22 hours 45 minutes [READ: Count=114040, Max=29135, Min=1348, Avg=2439.11, 90=3229, 99=5499, 99.9=11303, 99.99=21391] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5957, Max=89215, Min=3668, Avg=7459.75, 90=9847, 99=23919, 99.9=67903, 99.99=87359] [READ-FAILED: Count=1, Max=2303, Min=2302, Avg=2303, 90=2303, 99=2303, 99.9=2303, 99.99=2303] 
2023-05-08 14:54:25:443 1410 sec: 16915970 operations; 12000.2 current ops/sec; est completion in 22 hours 45 minutes [READ: Count=113945, Max=26975, Min=1351, Avg=2455.56, 90=3269, 99=5531, 99.9=10207, 99.99=16559] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6060, Max=22175, Min=3592, Avg=6807.37, 90=8895, 99=13847, 99.9=18431, 99.99=21343] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:54:35:443 1420 sec: 17035955 operations; 11998.5 current ops/sec; est completion in 22 hours 45 minutes [READ: Count=113941, Max=33055, Min=1334, Avg=2522.21, 90=3423, 99=6415, 99.9=12703, 99.99=19967] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6038, Max=85375, Min=3824, Avg=7600.43, 90=10303, 99=24799, 99.9=66687, 99.99=82751] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:54:45:443 1430 sec: 17155971 operations; 12001.6 current ops/sec; est completion in 22 hours 45 minutes [READ: Count=114025, Max=212479, Min=1286, Avg=2696.53, 90=3661, 99=8655, 99.9=29247, 99.99=92031] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6002, Max=270335, Min=3712, Avg=9029.22, 90=12007, 99=39327, 99.9=243071, 99.99=269055] [READ-FAILED: Count=1, Max=2075, Min=2074, Avg=2075, 90=2075, 99=2075, 99.9=2075, 99.99=2075] 
2023-05-08 14:54:55:443 1440 sec: 17275972 operations; 12000.1 current ops/sec; est completion in 22 hours 45 minutes [READ: Count=113858, Max=67647, Min=1329, Avg=2675.95, 90=3727, 99=8391, 99.9=17151, 99.99=30111] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6141, Max=111039, Min=3590, Avg=9728.88, 90=13415, 99=61599, 99.9=96959, 99.99=108287] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:55:05:443 1450 sec: 17395970 operations; 11999.8 current ops/sec; est completion in 22 hours 44 minutes [READ: Count=113980, Max=35391, Min=1362, Avg=2726.88, 90=3821, 99=9151, 99.9=17471, 99.99=26479] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6014, Max=119295, Min=3922, Avg=10907.63, 90=16055, 99=70591, 99.9=103871, 99.99=109503] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:55:15:443 1460 sec: 17515974 operations; 12000.4 current ops/sec; est completion in 22 hours 44 minutes [READ: Count=113954, Max=83071, Min=1311, Avg=2726.04, 90=3657, 99=9295, 99.9=38079, 99.99=63999] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6047, Max=211839, Min=3620, Avg=12685.5, 90=17391, 99=122815, 99.9=192383, 99.99=211327] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:55:25:443 1470 sec: 17635863 operations; 11988.9 current ops/sec; est completion in 22 hours 44 minutes [READ: Count=113809, Max=39007, Min=1298, Avg=2484.65, 90=3295, 99=6039, 99.9=13023, 99.99=24655] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6079, Max=103551, Min=3858, Avg=7747.4, 90=9719, 99=35231, 99.9=79039, 99.99=95807] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:55:35:443 1480 sec: 17755977 operations; 12011.4 current ops/sec; est completion in 22 hours 44 minutes [READ: Count=114044, Max=19775, Min=1320, Avg=2418.03, 90=3195, 99=5199, 99.9=10183, 99.99=15711] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6077, Max=62047, Min=3810, Avg=7430.4, 90=9863, 99=24239, 99.9=55775, 99.99=61983] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:55:45:443 1490 sec: 17875974 operations; 11999.7 current ops/sec; est completion in 22 hours 44 minutes [READ: Count=114112, Max=173567, Min=1298, Avg=2470.57, 90=3235, 99=6007, 99.9=15335, 99.99=47711] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5882, Max=332287, Min=3728, Avg=10782.16, 90=10111, 99=203903, 99.9=313087, 99.99=328191] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
